Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
CCCc1c2oc(cc(=O)c2cc2c1n(CC)c(cc2=O)C(=O)[O-])C(=O)[O-].[Na+].[Na+],C19H15NNa2O7,0.098539,0.212081,0.979342,-0.83783,-0.19759,0.293415,-0.86646,-0.11019,0.323572,-2.83206,0.148079,-0.45665,-0.23027,0.325041,-1.67695,-0.26305,-2.58E-02,-2.57E-02,0.098126,-0.3776,-2.52E-02,-2.52E-02,-0.61605,-0.20479,-2.47E-02,-2.47E-02,-0.25938,0.8216132743,-0.53194,0.98634,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,0.095013,-0.58263,-0.83184,-0.59641,1.384333,-0.68318,0.359296,-0.23795,0.280728,-0.3596,-0.3374
O=C1NC(C(=O)N1c1ccc(c(c1)C(F)(F)F)[N+](=O)[O-])(C)C,C12H10F3N3O4,-0.36379,-0.29571,-0.25884,-0.5583,-0.54518,0.293415,-0.50877,-0.43774,-0.12586,0.281937,0.08156,0.487426,0.137084,-0.81654,0.175887,0.065972,-2.58E-02,-2.57E-02,0.098126,-0.01746,-2.52E-02,-2.52E-02,0.223833,0.236266,-2.47E-02,-2.47E-02,0.91283,0.8216132743,-0.53194,-1.01323,2.749695,2.725518,-0.37732,-0.47951,-0.39508,0.258159,-0.58263,-0.83184,-0.59641,-0.65233,-0.68318,0.359296,-0.23795,2.382659,-1.52227,-0.89315
CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC.[Cl-].[H+],C16H26ClN2O3,-0.29954,-0.29571,-0.25884,0.360151,0.67138,-0.44547,-0.50877,-0.18267,-0.49322,0.0577,0.662091,-0.49716,0.524626,0.121472,0.189766,-0.28868,-2.58E-02,-2.57E-02,0.098126,-0.49883,-2.52E-02,-2.52E-02,-0.61605,-0.10487,-2.47E-02,-2.47E-02,-0.25938,0.8216132743,-0.53194,-1.01323,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,0.736475,-0.58263,-0.83184,-0.59641,-0.65233,-0.68318,0.359296,-0.23795,0.280728,0.803066,-0.63619
[O-]N=O.[Na+],NNaO2,-1.53383,-1.60145,-1.18747,0.360151,-1.06656,-0.44547,-0.50877,-1.70011,-0.64166,0.0577,0.662091,-0.49716,0.524626,0.121472,0.189766,-0.28868,-2.58E-02,-2.57E-02,0.098126,-0.49883,-2.52E-02,-2.52E-02,-0.61605,-0.10487,-2.47E-02,-2.47E-02,-0.25938,0.8216132743,-0.53194,-1.01323,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,0.736475,-0.58263,-0.83184,-0.59641,-0.65233,-0.68318,0.359296,-0.23795,0.280728,0.803066,-0.63619
O[C@@H]1CC[C@]2([C@@H](C1)C[C@H]([C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)O)C)C)O)C,C24H40O4,-0.0086,0.13954,-1.18747,1.957459,-0.37138,-0.44547,0.206612,0.217359,-0.33669,0.438661,0.408109,0.998412,1.126123,0.484704,0.849015,-0.31005,-2.58E-02,-2.57E-02,0.098126,-0.28489,-2.52E-02,-2.52E-02,-0.61605,0.329302,-2.47E-02,-2.47E-02,0.91283,0.8216132743,-0.53194,0.98634,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,0.373103,-0.58263,-0.83184,-0.59641,-0.65233,-0.68318,0.418443,-0.23795,-0.77024,-0.3596,0.660568
OC(=O)[C@H](Cc1ccc(c(c1)O)O)N,C9H11NO4,-0.92958,-0.87604,-0.25884,-0.99756,-0.54518,-0.19917,0.564304,-0.9514,-0.02267,0.144501,-1.35163,-0.38187,-1.35253,-0.90835,-0.69848,1.608514,-2.58E-02,-2.57E-02,1.975722,1.672674,-2.52E-02,-2.52E-02,1.903605,1.159735,-2.47E-02,-2.47E-02,0.91283,0.8216132743,-0.53194,-1.01323,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,-0.71701,-0.58263,-0.83184,-0.59641,-0.65233,0.716544,0.359296,3.654948,0.280728,-0.3596,-1.2039
CC(=O)OCC(=O)[C@@]12OC3(O[C@@H]1C[C@@H]1[C@]2(C)C[C@H](O)[C@]2([C@H]1CCC1=CC(=O)C=C[C@]21C)F)CCCC3,C28H35FO7,0.509909,0.719869,-1.18747,1.118872,-0.37138,0.53971,-0.50877,0.49801,-0.07879,0.589358,0.556265,0.830161,0.516552,0.652349,0.859424,-0.73307,-2.58E-02,-2.57E-02,-0.84067,-0.6272,-2.52E-02,-2.52E-02,-0.61605,-0.10142,-2.47E-02,-2.47E-02,-0.25938,0.8216132743,-0.53194,0.98634,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,0.254451,0.518042,0.681945,-0.59641,-0.65233,-0.68318,0.359296,-0.23795,-0.77024,0.803066,1.646582
C#C[C@]1(O)CC[C@@H]2[C@]1(CC)CC(=C)[C@H]1[C@H]2CCC2=CC(=O)CC[C@H]12,C22H28O2,-0.32966,-0.15062,-1.18747,0.839343,-0.89277,-0.93806,-0.50877,-0.05755,-0.82498,0.465184,0.432297,0.88936,1.20686,0.931758,0.939228,-0.23741,-2.58E-02,-2.57E-02,0.098126,-0.01033,-2.52E-02,-2.52E-02,0.223833,0.046748,-2.47E-02,-2.47E-02,0.91283,0.8216132743,1.878749,-1.01323,-0.36345,2.725518,2.648644,-0.47951,-0.39508,0.547373,-0.58263,-0.83184,-0.59641,-0.65233,-0.68318,0.359296,-0.23795,1.331694,-1.52227,0.845819
Cc1ccc(c(c1)OCCCC(C(=O)O)(C)C)C,C15H22O3,-0.67909,-0.58587,-0.25884,0.240353,-0.0238,-0.69176,-0.50877,-0.51263,-0.71359,0.388027,0.613714,0.714877,0.787024,0.57651,0.762272,-0.16477,-2.58E-02,-2.57E-02,0.098126,-0.30272,-2.52E-02,-2.52E-02,-0.61605,-0.08419,-2.47E-02,-2.47E-02,-0.25938,0.8216132743,1.878749,-1.01323,-0.36345,-0.36668,-0.37732,2.084166,-0.39508,0.873666,-0.58263,-0.83184,-0.59641,-0.65233,-0.68318,2.133721,-0.23795,-0.77024,-0.3596,-1.04255
OC(=O)C(O)C.N#Cc1cc(c2ccncc2)c([nH]c1=O)C,C15H15N3O4,-0.43883,-0.29571,0.669798,-1.07743,-0.71897,0.047121,0.206612,-0.39733,0.258402,0.304843,-0.47781,-0.06407,-0.64204,0.333024,0.002401,0.493269,-2.58E-02,-2.57E-02,0.098126,0.428247,-2.52E-02,-2.52E-02,0.223833,-0.16345,-2.47E-02,-2.47E-02,-0.25938,0.8216132743,-0.53194,-1.01323,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,-0.19049,-0.58263,-0.83184,-0.59641,-0.65233,-0.68318,0.418443,-0.23795,-0.77024,-1.52227,-0.44496
OS(=O)(=O)c1ccccc1.OC(=O)CCCN1CCC(CC1)O[C@@H](c1ccccn1)c1ccc(cc1)Cl,C27H31ClN2O6S,0.719624,0.79241,1.598432,-0.5583,0.497586,0.53971,-0.15108,0.833161,0.238368,0.52064,-0.00915,1.309989,0.653806,0.68029,0.824727,-0.36132,-2.58E-02,-2.57E-02,-0.84067,-0.13157,-2.52E-02,-2.52E-02,0.223833,-0.64585,-2.47E-02,-2.47E-02,-0.25938,-0.7682798259,-0.53194,0.98634,-0.36345,-0.36668,-0.37732,2.084166,-0.39508,-0.33881,0.518042,0.681945,-0.59641,-0.65233,-0.68318,0.418443,-0.23795,0.280728,0.803066,0.188477
OC(c1ccccc1)(C1CCCCC1)CCN1CCCCC1.[Cl-].[H+],C20H31ClNO,-0.26616,-0.22317,-0.25884,0.919209,-0.19759,-0.93806,-0.50877,0.046447,-0.99189,0.0577,1.076325,-0.09834,1.154381,0.80802,0.602664,-0.81426,-2.58E-02,-2.57E-02,-0.84067,-0.69495,-2.52E-02,-2.52E-02,-0.61605,-0.25648,-2.47E-02,-2.47E-02,-0.25938,0.8216132743,1.878749,-1.01323,-0.36345,-0.36668,-0.37732,2.084166,-0.39508,1.077599,-0.58263,-0.83184,-0.59641,-0.65233,0.016684,0.359296,-0.23795,-0.77024,-0.3596,-0.58241
Cc1ccc(cc1)c1cc(nn1c1ccc(cc1)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S,-0.0614,-0.00554,1.44366,-1.39689,-0.37138,0.293415,-0.50877,-0.20232,-0.2329,0.366327,0.504864,1.394115,0.629585,0.16937,0.77962,-0.57497,-2.58E-02,-2.57E-02,-0.84067,-0.46674,-2.52E-02,-2.52E-02,-0.61605,-0.73545,-2.47E-02,-2.47E-02,-1.43158,0.8216132743,-0.53194,-1.01323,2.749695,-0.36668,2.648644,-0.47951,-0.39508,0.484339,-0.58263,-0.07495,-0.59641,-0.65233,-0.68318,0.359296,-0.23795,-0.77024,-0.3596,-0.64814
CC(COc1c(C)cccc1C)N.[Cl-].[H+],C11H17ClNO,-0.84223,-0.87604,-0.25884,-0.07911,-0.54518,-0.93806,-0.50877,-0.73841,-0.84972,0.0577,0.368802,-0.66229,0.528663,0.097522,0.082205,0.027516,-2.58E-02,-2.57E-02,0.098126,0.082375,-2.52E-02,-2.52E-02,0.223833,0.239711,-2.47E-02,-2.47E-02,0.91283,-0.7682798259,-0.53194,-1.01323,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,0.740182,-0.58263,-0.07495,-0.59641,-0.65233,-0.68318,0.359296,-0.23795,-0.77024,-0.3596,-1.03657
CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@@H]([C@H]([C@H]1O)O)COP(=O)(OP(=O)(C(P(=O)(O)O)(Cl)Cl)O)O,C17H25Cl2F3N5O12P3S2,1.800488,1.300198,0.20548,0.959141,1.714143,3.002653,1.637377,0.954949,2.779141,0.148118,-0.82552,0.724224,-1.06187,-1.76254,-0.42785,0.044608,-2.58E-02,-2.57E-02,0.098126,-0.70921,-2.52E-02,-2.52E-02,-0.61605,0.842723,-2.47E-02,-2.47E-02,0.91283,-0.7682798259,-0.53194,0.98634,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,-1.56982,2.719385,0.681945,2.481588,1.384333,2.816123,-2.24319,-0.23795,1.331694,0.803066,1.329863
CN[C@H]([C@H](c1ccccc1)O)C.[Cl-].[H+],C10H15ClNO,-0.90837,-0.94858,-0.25884,-0.27877,-0.54518,-0.93806,-0.15108,-0.83833,-0.88581,0.0577,-7.80E-05,-0.98322,0.31067,-0.25773,-0.17456,0.386445,-2.58E-02,-2.57E-02,0.098126,0.556612,-2.52E-02,-2.52E-02,0.223833,0.463687,-2.47E-02,-2.47E-02,0.91283,-0.7682798259,-0.53194,-1.01323,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,0.450969,-0.58263,-0.07495,-0.59641,-0.65233,-0.68318,0.359296,-0.23795,-0.77024,-0.3596,-1.17402
COc1ccc(c(c1)O)C(=O)c1ccccc1,C14H12O3,-0.78322,-0.65841,0.669798,-1.59655,-0.54518,-0.69176,-0.50877,-0.66816,-0.71359,0.350654,0.622784,0.421995,0.36315,0.285126,0.554088,-0.31859,-2.58E-02,-2.57E-02,0.098126,-0.31342,-2.52E-02,-2.52E-02,-0.61605,-0.1152,-2.47E-02,-2.47E-02,-0.25938,0.8216132743,1.878749,-1.01323,2.749695,2.725518,2.648644,-0.47951,-0.39508,0.932992,-0.58263,-0.83184,-0.59641,-0.65233,-0.68318,0.359296,-0.23795,-0.77024,0.803066,-1.20987
[O-]C(=O)CN(CC(=O)[O-])CCN(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Ca+2],C10H12CaN2Na2O8,-0.09487,-0.22317,-1.18747,0.519882,0.845174,1.032298,-0.86646,-0.845,0.740296,-6.93583,-2.30104,-2.70624,-1.1628,-1.85435,-5.64285,2.347737,-2.58E-02,-2.57E-02,1.975722,2.360853,-2.52E-02,-2.52E-02,1.903605,1.935037,-2.47E-02,-2.47E-02,0.91283,-0.7682798259,-0.53194,0.98634,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,-1.94432,-0.58263,-0.07495,2.481588,1.384333,0.716544,0.359296,-0.23795,-0.77024,0.803066,-0.94693
CCC1(C(=O)NCNC1=O)c1ccccc1,C12H14N2O2,-0.83031,-0.73095,-0.25884,-0.5583,-0.71897,-0.93806,-0.15108,-0.627,-0.57275,0.201163,-0.24801,-0.466,-0.01228,-0.11004,-0.06352,0.561637,-2.58E-02,-2.57E-02,1.036924,0.663583,-2.52E-02,-2.52E-02,1.063719,-0.02906,-2.47E-02,-2.47E-02,-0.25938,0.8216132743,-0.53194,-1.01323,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,0.195126,-0.58263,-0.83184,-0.59641,-0.65233,-0.68318,0.359296,-0.23795,0.280728,-0.3596,-1.28158
O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O.[Cl-].[H+],C20H23ClNO4,-0.07794,-0.00554,-0.25884,0.719545,-0.71897,-0.19917,-0.15108,0.004924,-0.43034,0.0577,0.196457,-0.95829,0.29856,0.173362,-0.04965,-0.21177,-2.58E-02,-2.57E-02,0.098126,0.032455,-2.52E-02,-2.52E-02,0.223833,0.215591,-2.47E-02,-2.47E-02,0.91283,0.8216132743,-0.53194,-1.01323,-0.36345,-0.36668,-0.37732,2.084166,-0.39508,0.221081,-0.58263,-0.07495,-0.59641,-0.65233,-0.68318,0.359296,-0.23795,-0.77024,-0.3596,0.576906
O=C1C(CCc2c1c1ccccc1n2C)Cn1ccnc1C,C18H19N3O,-0.47626,-0.29571,0.979342,-0.5583,-0.71897,-0.93806,-0.86646,-0.24996,-0.79457,0.367532,0.169244,0.577783,0.266265,0.2971,0.481224,-0.09213,-2.58E-02,-2.57E-02,0.098126,0.292751,-2.52E-02,-2.52E-02,0.223833,-0.29094,-2.47E-02,-2.47E-02,-0.25938,0.8216132743,1.878749,0.98634,2.749695,2.725518,-0.37732,2.084166,2.529585,0.391643,-0.58263,-0.83184,-0.59641,-0.65233,-0.68318,0.359296,-0.23795,-0.77024,-1.52227,-0.41508
CC(Cc1ccc2c(c1)OCO2)NCC(c1ccc(c(c1)O)O)O.[Cl-].[H+],C18H21ClNO5,-0.12527,-0.07808,0.669798,-0.5583,-0.0238,0.047121,0.564304,-0.10797,-0.17473,0.0577,0.362755,-0.74954,0.100752,0.133446,-0.00454,-0.3015,-2.58E-02,-2.57E-02,0.098126,-0.33125,-2.52E-02,-2.52E-02,-0.61605,-0.06007,-2.47E-02,-2.47E-02,-0.25938,0.8216132743,-0.53194,0.98634,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,0.391643,-0.58263,-0.07495,-0.59641,-0.65233,-0.68318,0.359296,3.654948,0.280728,-0.3596,-0.19398
CC(=O)CC([C-]1C(=O)Oc2c(C1=O)cccc2)c1ccccc1.[Na+],C19H15NaO4,-0.30208,-0.15062,0.669798,-1.03749,-0.37138,-0.44547,-0.86646,-0.30131,-0.54572,0.0577,0.320424,0.577783,0.512515,0.740164,0.456935,-0.22459,-2.58E-02,-2.57E-02,0.098126,-0.04956,-2.52E-02,-2.52E-02,0.223833,-0.59417,-2.47E-02,-2.47E-02,-0.25938,0.8216132743,1.878749,0.98634,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,0.439845,-0.58263,-0.83184,-0.59641,-0.65233,-0.68318,0.359296,-0.23795,1.331694,-1.52227,-0.36728
CN1C(=O)CCS(=O)(=O)C1c1ccc(cc1)Cl,C11H12ClNO3S,-0.56874,-0.65841,-0.25884,-0.4385,-0.89277,-0.69176,-0.86646,-0.5814,-0.51688,0.255414,-0.20266,0.222585,0.169379,-0.25373,0.13772,0.352261,-2.58E-02,-2.57E-02,0.098126,0.574441,-2.52E-02,-2.52E-02,1.063719,0.225928,-2.47E-02,-2.47E-02,0.91283,0.8216132743,1.878749,-1.01323,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,0.109845,-0.58263,-0.83184,-0.59641,-0.65233,-0.68318,0.359296,-0.23795,-0.77024,-1.52227,-0.39716
CC(=O)O.OCC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N1CCCC1C(=O)NCC(=O)N)CCCN=C(N)N)CC(C)C)Cc1ccc(cc1)O)NC(=O)C(Cc1c[nH]c2c1cccc2)NC(=O)C(NC(=O)C1CCC(=O)N1)Cc1[nH]cnc1.O,C57H81N17O16,4.081945,4.637091,1.907977,0.000757,5.885197,3.002653,5.571978,4.204682,5.014462,0.456745,-1.45745,-1.99273,-3.12472,-0.34953,-1.10791,-0.0024,-2.58E-02,-2.57E-02,0.098126,-1.32251,-2.52E-02,-2.52E-02,-1.45594,-1.97937,-2.47E-02,-2.47E-02,-1.43158,-0.7682798259,-0.53194,0.98634,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,-3.21241,2.719385,2.195733,2.481588,1.384333,3.515983,-1.88831,-0.23795,1.331694,0.803066,3.445311
CCCCN1C[C@H](O)[C@H]([C@@H]([C@H]1CO)O)O,C10H21NO4,-0.82545,-0.8035,-1.18747,2.11719,-0.37138,-0.19917,0.564304,-0.7664,-0.25946,0.243358,-0.71365,-0.97076,-0.86003,-1.22368,-0.59439,1.147033,-2.58E-02,-2.57E-02,1.036924,1.041547,-2.52E-02,-2.52E-02,1.063719,1.614579,-2.47E-02,-2.47E-02,0.91283,0.8216132743,-0.53194,0.98634,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,-0.20903,-0.58263,-0.07495,-0.59641,-0.65233,-0.68318,0.359296,-0.23795,-0.77024,-0.3596,-0.28362
CC(=O)NC[C@@H]1OC(=O)N(C1)c1ccc(c(c1)F)N1CCOCC1,C16H20FN3O4,-0.2689,-0.15062,-0.25884,0.120555,-0.19759,-0.19917,-0.50877,-0.18193,-0.41695,0.35186,-0.31453,-0.15442,-0.04054,-0.38146,0.026689,0.429175,-2.58E-02,-2.57E-02,0.098126,0.64932,-2.52E-02,-2.52E-02,1.063719,0.308627,-2.47E-02,-2.47E-02,0.91283,0.8216132743,-0.53194,0.98634,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,-0.13117,-0.58263,-0.83184,-0.59641,-0.65233,-0.68318,0.359296,3.654948,-0.77024,-1.52227,-0.30154
O=C1C=CC2(C(=C1)[C@@H](F)CC1[C@]2(Cl)C(O)CC2(C1C[C@H](C2C(=O)COC(=O)C(C)(C)C)C)C)C,C27H36ClFO5,0.47432,0.574787,-1.18747,1.07894,-0.19759,0.047121,-0.50877,0.529709,-0.30157,0.448306,0.834437,1.166664,1.005016,0.999615,1.060668,-0.9339,-2.58E-02,-2.57E-02,-0.84067,-0.82688,-2.52E-02,-2.52E-02,-0.61605,-0.28405,-2.47E-02,-2.47E-02,-0.25938,0.8216132743,-0.53194,0.98634,-0.36345,-0.36668,-0.37732,-0.47951,2.529585,0.514002,-0.58263,-0.07495,-0.59641,-0.65233,-0.68318,0.359296,-0.23795,0.280728,0.803066,1.323887
COc1ccc2c(c1)c(CC(=O)O)c(n2C(=O)c1ccc(cc1)Cl)C,C19H16ClNO4,-0.17255,-0.07808,1.134115,-1.23716,-0.19759,-0.44547,-0.50877,-0.08813,-0.44809,0.390438,0.767917,0.827045,0.891983,0.68029,0.859424,-0.69889,-2.58E-02,-2.57E-02,-0.84067,-0.65572,-2.52E-02,-2.52E-02,-0.61605,-0.58728,-2.47E-02,-2.47E-02,-0.25938,0.8216132743,1.878749,-1.01323,2.749695,2.725518,2.648644,-0.47951,-0.39508,0.766138,-0.58263,-0.83184,-0.59641,-0.65233,-0.68318,2.133721,-0.23795,-0.77024,0.803066,-0.78559
O=C1OCC(=C1)[C@@H]1CC[C@]2([C@]1(C)CC[C@H]1[C@H]2CC[C@H]2[C@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O)O,C41H64O13,1.746656,2.02561,-1.18747,1.837661,0.149998,1.771181,0.921995,1.743701,0.931339,0.641197,0.036206,0.615172,0.01194,-0.26571,0.474284,-0.88263,-2.58E-02,-2.57E-02,-0.84067,-0.6165,-2.52E-02,-2.52E-02,-0.61605,0.629085,-2.47E-02,-2.47E-02,0.91283,-0.7682798259,-0.53194,0.98634,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,-0.79117,1.618714,1.438839,0.942589,1.384333,2.116264,-1.88831,-0.23795,0.280728,-0.3596,2.937365
OC(=O)CC(C(=O)O)(CC(=O)O)O.CN(CCN(c1ccccn1)Cc1ccccc1)C,C22H29N3O7,0.250228,0.429704,0.669798,-0.4385,0.845174,0.786004,0.564304,0.312269,0.553235,0.342215,-0.8225,-0.00798,-0.32716,0.037649,-0.03924,0.719736,-2.58E-02,-2.57E-02,1.036924,0.667149,-2.52E-02,-2.52E-02,1.063719,-0.38742,-2.47E-02,-2.47E-02,-0.25938,-0.7682798259,-0.53194,0.98634,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,-0.82083,-0.58263,-0.83184,2.481588,1.384333,0.016684,-2.24319,-0.23795,-0.77024,0.803066,-0.39716
[O-]C(=O)CC1(CS[C@@H](c2cccc(c2)/C=C/c2ccc3c(n2)cc(cc3)Cl)CCc2ccccc2C(O)(C)C)CC1.[Na+],C35H35ClNNaO3S,1.007681,1.155116,2.217522,-0.63817,1.018968,-0.44547,-0.50877,1.294363,-0.08579,-0.93087,1.81106,1.752429,1.860837,2.863674,1.091896,-2.07051,-2.58E-02,-2.57E-02,-1.77947,-2.15688,-2.52E-02,-2.52E-02,-1.45594,-2.51347,-2.47E-02,-2.47E-02,-2.60379,-0.7682798259,-0.53194,0.98634,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,1.107262,1.618714,2.195733,0.942589,1.384333,0.716544,-1.88831,-0.23795,-0.77024,1.965735,0.553003
OC(=O)CCCCCCCCOC(=O)/C=C(/C[C@@H]1OC[C@@H]([C@H]([C@H]1O)O)C[C@@H]1O[C@H]1[C@H]([C@@H](O)C)C)\C,C26H44O9,0.500717,0.647328,-1.18747,1.518199,1.887937,0.786004,0.564304,0.56048,0.487461,0.573685,0.389967,0.409532,-0.08091,0.672307,0.616543,-0.21177,-2.58E-02,-2.57E-02,0.098126,-0.77339,-2.52E-02,-2.52E-02,-0.61605,0.556723,-2.47E-02,-2.47E-02,0.91283,-0.7682798259,-0.53194,0.98634,-0.36345,-0.36668,-0.37732,-0.47951,2.529585,0.113552,0.518042,1.438839,2.481588,1.384333,0.016684,0.418443,-0.23795,1.331694,0.803066,1.473283
CN1CCC[C@@H]1Cc1c[nH]c2c1cc(cc2)CCS(=O)(=O)c1ccccc1.[Br-].[H+],C22H26BrN2O2S,0.325412,0.13954,1.134115,-0.4385,-0.0238,-0.69176,-0.50877,0.415891,-0.53232,0.0577,1.006782,0.113533,0.988868,0.879868,0.616543,-1.14328,-2.58E-02,-2.57E-02,-0.84067,-0.89463,-2.52E-02,-2.52E-02,-1.45594,-1.16961,-2.47E-02,-2.47E-02,-1.43158,0.8216132743,1.878749,0.98634,-0.36345,-0.36668,-0.37732,2.084166,-0.39508,0.736475,-0.58263,-0.83184,-0.59641,-0.65233,0.016684,0.359296,-0.23795,-0.77024,0.803066,-0.12227
Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC2=O)C,C18H22O2,-0.58462,-0.44079,-0.25884,0.559814,-1.06656,-0.93806,-0.50877,-0.38565,-0.82498,0.347038,0.423227,0.792771,0.948499,0.652349,0.755332,-0.2075,-2.58E-02,-2.57E-02,0.098126,0.000364,-2.52E-02,-2.52E-02,0.223833,-0.1221,-2.47E-02,-2.47E-02,-0.25938,0.8216132743,1.878749,0.98634,-0.36345,-0.36668,-0.37732,2.084166,-0.39508,0.662317,-0.58263,-0.83184,-0.59641,-0.65233,-0.68318,0.359296,-0.23795,-0.77024,-1.52227,-0.33142
NC(=O)OCC[N+](C)(C)C.[Cl-],C6H15ClN2O2,-0.99812,-1.09366,-1.18747,1.438334,-0.37138,-0.93806,-0.50877,-1.06244,-0.64372,-0.22199,-1.75377,-1.39762,-1.80466,-2.28943,-1.5451,2.172546,-2.58E-02,-2.57E-02,1.975722,2.549835,-2.52E-02,-2.52E-02,1.903605,0.987446,-2.47E-02,-2.47E-02,0.91283,-0.7682798259,-0.53194,-1.01323,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,-1.03218,-0.58263,-0.07495,-0.59641,-0.65233,0.716544,0.359296,-0.23795,0.280728,-0.3596,-1.15011
[O-]C(=O)[O-].[O-]C(=O)[O-].[O-]C(=O)[O-].[La+3].[La+3],C3La2O9,0.299063,-0.87604,-1.18747,-1.87608,-1.06656,0.786004,-0.86646,-1.49343,1.012681,0.0577,-0.6441,-2.68443,-1.67952,-1.05604,-1.18078,0.339442,-2.58E-02,-2.57E-02,0.098126,0.164386,-2.52E-02,-2.52E-02,0.223833,1.921253,-2.47E-02,-2.47E-02,0.91283,-0.7682798259,-0.53194,-1.01323,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,-0.69106,-0.58263,1.438839,0.942589,1.384333,0.716544,0.359296,-0.23795,-0.77024,-0.3596,-0.8812
OC(=O)[C@H](Cc1ccc(cc1)O)N,C9H11NO3,-1.005,-0.94858,-0.25884,-0.99756,-0.54518,-0.44547,0.206612,-0.98903,-0.26682,0.158968,-1.20649,-0.2884,-1.12646,-0.72474,-0.56663,1.514509,-2.58E-02,-2.57E-02,1.975722,1.647715,-2.52E-02,-2.52E-02,1.903605,0.963326,-2.47E-02,-2.47E-02,0.91283,0.8216132743,-0.53194,-1.01323,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,-0.55386,-0.58263,-0.83184,-0.59641,-0.65233,0.716544,0.359296,-0.23795,-0.77024,-0.3596,-1.36524
[O-]C(=O)C1=CCS[C@H]2N1C(=O)[C@H]2NC(=O)/C(=N\OC)/c1csc(n1)N.[Na+],C13H12N5NaO5S2,0.051779,-0.00554,-0.41361,-0.63817,-0.0238,0.293415,-0.15108,-0.15987,1.18176,-1.42757,-0.50804,-1.10162,-0.83984,-0.92831,-1.48611,0.467631,-2.58E-02,-2.57E-02,0.098126,-0.10661,-2.52E-02,-2.52E-02,0.223833,1.149398,-2.47E-02,-2.47E-02,0.91283,-0.7682798259,-0.53194,0.98634,-0.36345,-0.36668,-0.37732,-0.47951,-0.39508,-0.45375,-0.58263,-0.07495,0.942589,1.384333,0.016684,0.359296,-0.23795,1.331694,-0.3596,0.373728
